place_id,name,category,google_types,business_status,formatted_address,vicinity,latitude,longitude,plus_code_global,plus_code_compound,rating,user_ratings_total,website,formatted_phone_number,international_phone_number,google_maps_url,wheelchair_accessible,editorial_summary,icon_url,opening_hours_available,collected_at
ChIJTxjHGu3T7kYRdV_cQ_twNxM,Quandle dingels park,parks,"establishment,park,point_of_interest",OPERATIONAL,"Gaismas iela 9, Ķekava, Ķekava pilsēta, Ķekavas novads, LV-2123, Latvia","Gaismas iela 9, Ķekava",56.8268605,24.2310578,9G86R6GJ+PC,"R6GJ+PC Ķekava, Ķekava Parish, Ķekava Municipality, Latvia",5.0,4.0,,,,https://maps.google.com/?cid=1384699634917334901,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,True,2025-10-26T12:19:22.667680
ChIJbf954qzT7kYRFic6-Qsd-M0,Ķekavas parks,parks,"establishment,park,point_of_interest",OPERATIONAL,"Ķekava, Ķekava pilsēta, Ķekava Municipality, LV-2123, Latvia",Ķekava,56.8281624,24.2345897,9G86R6HM+7R,"R6HM+7R Ķekava, Ķekava Parish, Ķekava Municipality, Latvia",4.5,166.0,,,,https://maps.google.com/?cid=14841644509262653206,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,True,2025-10-26T12:19:22.842745
ChIJO9WUZ0rT7kYRZPTkPLbyJbM,Miniparks-Ķekavas minigolfs,parks,"establishment,park,point_of_interest",CLOSED_TEMPORARILY,"Skolas iela 2, Ķekava, Ķekava pilsēta, Ķekavas novads, LV-2123, Latvia","Skolas iela 2, Ķekava",56.8269471,24.235697,9G86R6GP+Q7,"R6GP+Q7 Ķekava, Ķekava Parish, Ķekava Municipality, Latvia",5.0,1.0,https://www.facebook.com/minigolf.kekava,26 442 936,+371 26 442 936,https://maps.google.com/?cid=12908990771447002212,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,,2025-10-26T12:19:23.014442
ChIJZblcN77T7kYRKw6PRa-fIFI,Suņu pastaigu laukums,parks,"establishment,park,point_of_interest",OPERATIONAL,"Dienvidu iela 6, Ķekava, Ķekava pilsēta, Ķekavas novads, LV-2123, Latvia","Dienvidu iela 6, Ķekava",56.8253712,24.239026,9G86R6GQ+4J,"R6GQ+4J Ķekava, Ķekava Parish, Ķekava Municipality, Latvia",5.0,4.0,,,,https://maps.google.com/?cid=5917905485499928107,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,,2025-10-26T12:19:23.174783
ChIJrfNmGADT7kYRtgEMHwRFSn4,Ķekavas ābeļdārzs,parks,"establishment,park,point_of_interest",OPERATIONAL,"Nākotnes iela 2, Ķekava, Ķekava pilsēta, Ķekavas novads, LV-2123, Latvia","Nākotnes iela 2, Ķekava",56.8278641,24.2373469,9G86R6HP+4W,"R6HP+4W Ķekava, Ķekava Parish, Ķekava Municipality, Latvia",,,,,,https://maps.google.com/?cid=9100161881058574774,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,,2025-10-26T12:19:23.346597
ChIJyZO_ZyXT7kYRAlvd7roZZBs,Runcīšu stādi,parks,"establishment,park,point_of_interest",OPERATIONAL,"Runcīšu iela 4, Alejas, Ķekavas pagasts, Ķekavas novads, LV-2111, Latvia","Runcīšu iela 4, Alejas",56.8456252,24.2003723,9G86R6W2+74,"R6W2+74 Alejas, Ķekava Parish, Ķekava Municipality, Latvia",5.0,4.0,,,,https://maps.google.com/?cid=1973730827357215490,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,,2025-10-26T12:19:23.528908
ChIJp7_yOczT7kYRTcvKR-1AMao,Grilparks,parks,"establishment,park,point_of_interest",OPERATIONAL,"Ķekava, Ķekava pilsēta, Ķekava Municipality, LV-2123, Latvia",Ķekava,56.8301526,24.2382731,9G86R6JQ+38,"R6JQ+38 Ķekava, Ķekava Parish, Ķekava Municipality, Latvia",4.7,3.0,,,,https://maps.google.com/?cid=12263654648162470733,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,,2025-10-26T12:19:23.707574
ChIJ808XagDT7kYRCVLLX8ekUCg,Ķekavas mols,parks,"establishment,park,point_of_interest",OPERATIONAL,"Vimbukrogs, Ķekava Parish, Ķekava Municipality, LV-2123, Latvia",Vimbukrogs,56.8379,24.2304908,9G86R6QJ+55,"R6QJ+55 Vimbukrogs, Ķekava Parish, Ķekava Municipality, Latvia",5.0,1.0,,,,https://maps.google.com/?cid=2905002935866577417,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,,2025-10-26T12:19:23.883200
ChIJQejBfQDT7kYRvPT1OtlNeeo,Свадьба,parks,"establishment,park,point_of_interest",OPERATIONAL,"Attekas, Vimbukrogs, Ķekavas pagasts, Ķekavas novads, LV-2123, Latvia","Attekas, Vimbukrogs",56.84713319999999,24.2197515,9G86R6W9+VW,"R6W9+VW Vimbukrogs, Ķekava Parish, Ķekava Municipality, Latvia",,,,,,https://maps.google.com/?cid=16895621072449565884,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,,2025-10-26T12:19:24.043668
ChIJC3FfBhPT7kYRBd3YWJiFCx8,Kempings - Doles sala,parks,"campground,establishment,lodging,park,point_of_interest",OPERATIONAL,"Kempings pie Daugavas muzeja, Dole, Salaspils pagasts, Salaspils novads, LV-2121, Latvia","Kempings pie Daugavas muzeja, Dole",56.851035,24.222967,9G86V62F+C5,"V62F+C5 Dole, Salaspils pagasts, Salaspils novads, Latvia",4.4,183.0,https://www.kempingsdole.lv/,29 130 949,+371 29 130 949,https://maps.google.com/?cid=2237028529291713797,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/camping-71.png,True,2025-10-26T12:19:24.259372
ChIJFQM0_MPT7kYRH0u2uBYDJlY,Dole nature trail,parks,"establishment,park,point_of_interest",OPERATIONAL,"Daugavas muzejs, Salaspils pagasts, Salaspils novads, LV-2121, Latvia",Daugavas muzejs,56.849802,24.2298032,9G86R6XH+WW,"R6XH+WW Dolesmuiža, Salaspils parish, Salaspils Municipality, Latvia",3.7,51.0,https://visit.salaspils.lv/,,,https://maps.google.com/?cid=6207652532499925791,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,True,2025-10-26T12:19:24.458575
ChIJj6EjBdwt6UYRzuLuHir0k5E,"Doles tējas - dārzs, veikaliņš un terase",parks,"cafe,establishment,food,park,point_of_interest,store",OPERATIONAL,"Ziediņi, Salaspils pagasts, Salaspils novads, LV-2121, Latvia",Ziediņi,56.849197,24.2320694,9G86R6XJ+MR,"R6XJ+MR Dolesmuiža, Salaspils parish, Salaspils Municipality, Latvia",4.9,35.0,http://www.dolestejas.lv/,25 772 734,+371 25 772 734,https://maps.google.com/?cid=10489996418820793038,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,True,2025-10-26T12:19:24.654210
ChIJCT_TSzbT7kYRp0WhoVMH2jk,Doles atpūta,parks,"establishment,park,point_of_interest",OPERATIONAL,"Doles sala, Salaspils parish, Salaspils Municipality, LV-2121, Latvia",Doles sala,56.84593049999999,24.2494704,9G86R6WX+9Q,"R6WX+9Q Rumbenieši, Salaspils parish, Salaspils Municipality, Latvia",4.0,26.0,http://dolesatputa.lv/,20 000 006,+371 20 000 006,https://maps.google.com/?cid=4168652460860196263,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,True,2025-10-26T12:19:24.818032
ChIJFW051uIt6UYR9xrJV73p0sI,SUPer Active Salaspils,parks,"establishment,park,point_of_interest",OPERATIONAL,"Igora iela, Zviedru iela 85, Salaspils, Salaspils parish, Salaspils Municipality, LV-2121, Latvia","Igora iela, Zviedru iela 85, Salaspils",56.84751139999999,24.3378741,9G86R8XQ+24,"R8XQ+24 Salaspils, Salaspils pilsēta, Salaspils Municipality, Latvia",,,,29 122 934,+371 29 122 934,https://maps.google.com/?cid=14038539987898145527,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,True,2025-10-26T12:19:24.967915
ChIJg65ECAAt6UYRCa_xxbhGN6A,Место для спуска лодки на воду,parks,"establishment,park,point_of_interest",OPERATIONAL,"Salaspils parish, Salaspils Municipality, LV-2117, Latvia",Salaspils Municipality,56.8428021,24.3871345,9G86R9VP+4V,"R9VP+4V Saulkalne, Salaspils parish, Salaspils Municipality, Latvia",1.0,1.0,,,,https://maps.google.com/?cid=11544773929196433161,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,True,2025-10-26T12:19:25.131133
ChIJbcNcAS8p6UYRTZgKjjV0OIU,Sakaiņu pilskalna avotiņš,parks,"establishment,park,point_of_interest",OPERATIONAL,"Baldone Parish, Ķekava Municipality, LV-2125, Latvia",Baldone Parish,56.78472180000001,24.3898278,9G86Q9MQ+VW,"Q9MQ+VW Riekstukalns, Baldone Parish, Latvia",5.0,4.0,,,,https://maps.google.com/?cid=9599550379105359949,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,True,2025-10-26T12:19:25.287247
ChIJs3PdDM8t6UYRXfondzfuN74,SIA Agro Lūši,parks,"establishment,park,point_of_interest",OPERATIONAL,"RCHF+P9, Daugmale, Daugmale Parish, Ķekava Municipality, LV-2124, Latvia","RCHF+P9, Daugmale",56.829263,24.423379,,,5.0,1.0,,,,https://maps.google.com/?cid=13706685912915114589,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,True,2025-10-26T12:19:25.457995
ChIJt9N5IQAt6UYRwwkG7OMw5Sk,Salaspils Mūzikas un mākslas skolas dārzs,parks,"establishment,park,point_of_interest",OPERATIONAL,"Līvzemes iela 15B, Salaspils, Salaspils pilsēta, Salaspils novads, LV-2169, Latvia","Līvzemes iela 15B, Salaspils",56.8587362,24.3511625,9G86V952+FF,"V952+FF Salaspils, Salaspils pilsēta, Salaspils Municipality, Latvia",,,,,,https://maps.google.com/?cid=3018872880697313731,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,,2025-10-26T12:19:25.638022
ChIJb4sRtpLZ7kYRjBiAWV_Duqc,"Camping - Riga ""Musu draugiem""",parks,"campground,establishment,lodging,park,point_of_interest",OPERATIONAL,"Ziedkalnu iela 12, Jaunmārupe, Mārupes pagasts, Mārupes novads, LV-2166, Latvia","Ziedkalnu iela 12, Jaunmārupe",56.87294,23.917733,9G85VWF9+53,"VWF9+53 Jaunmārupe, Mārupes pagasts, Mārupe Municipality, Latvia",4.5,92.0,http://www.camping-riga.com/,29 397 428,+371 29 397 428,https://maps.google.com/?cid=12086187364293023884,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/camping-71.png,False,2025-10-26T12:19:25.845903
ChIJDYcrLNXY7kYRxWB8aZco-kQ,Cenas bog trail,parks,"establishment,park,point_of_interest",OPERATIONAL,"Babīte parish, Mārupe Municipality, LV-2107, Latvia",Babīte parish,56.86270640000001,23.7886026,9G85VQ7Q+3C,"VQ7Q+3C Cielavas, Babīte parish, Latvia",4.8,1109.0,,,,https://maps.google.com/?cid=4970329769531695301,False,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,True,2025-10-26T12:19:26.042532
ChIJ4Y8DFgDZ7kYR1WKOnaHhz-I,Jaunmārupes karjers,parks,"establishment,park,point_of_interest",OPERATIONAL,"VW7Q+FM, Jaunmārupe, Mārupes pagasts, Mārupe Municipality, LV-2166, Latvia","VW7Q+FM, Jaunmārupe",56.8637179,23.939229,,,,,,,,https://maps.google.com/?cid=16343529657000157909,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,,2025-10-26T12:19:26.200229
ChIJmSKw5GrZ7kYR6M_mqM8wrg8,Jaunmārupes dabas parks,parks,"establishment,park,point_of_interest",OPERATIONAL,"Jaunmārupe, Mārupes pagasts, Mārupe Municipality, LV-2166, Latvia","Dabas parks, Jaunmārupe",56.87847780000001,23.9420008,9G85VWHR+9R,"VWHR+9R Jaunmārupe, Mārupes pagasts, Mārupe Municipality, Latvia",4.7,129.0,https://www.marupe.lv/lv/turisms/ko-darit/dabas-objekti,,,https://maps.google.com/?cid=1129894224966635496,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,True,2025-10-26T12:19:26.373578
ChIJR9sx9fHZ7kYRmpTUSff6ryM,Soliņš,parks,"establishment,park,point_of_interest",OPERATIONAL,"Mazcenu aleja 33, Jaunmārupe, Mārupes pagasts, Mārupes novads, LV-2166, Latvia","Mazcenu aleja 33, Jaunmārupe",56.8813026,23.9394551,9G85VWJQ+GQ,"VWJQ+GQ Jaunmārupe, Mārupes pagasts, Mārupe Municipality, Latvia",5.0,2.0,,,,https://maps.google.com/?cid=2571549852254377114,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,,2025-10-26T12:19:26.531116
ChIJSefGb-fZ7kYRw1laZotnejw,Muzikālais parks,parks,"establishment,park,point_of_interest",OPERATIONAL,"Mazcenu aleja 33-3, Jaunmārupe, Mārupes pagasts, Mārupes novads, LV-2166, Latvia","Mazcenu aleja 33-3, Jaunmārupe",56.8821299,23.9399111,9G85VWJQ+VX,"VWJQ+VX Jaunmārupe, Mārupes pagasts, Mārupe Municipality, Latvia",4.0,2.0,,,,https://maps.google.com/?cid=4357909437849688515,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,,2025-10-26T12:19:26.693660
ChIJMa5K-M_Z7kYRv7Q2wIEG7M8,Музыкальные инструменты посреди леса в Яунмарупе,parks,"establishment,park,point_of_interest",OPERATIONAL,"Mazcenu aleja 16, Jaunmārupe, Mārupes pagasts, Mārupes novads, LV-2166, Latvia","Mazcenu aleja 16, Jaunmārupe",56.8822285,23.9401642,9G85VWJR+V3,"VWJR+V3 Jaunmārupe, Mārupes pagasts, Mārupe Municipality, Latvia",5.0,3.0,,,,https://maps.google.com/?cid=14982357214700156095,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,True,2025-10-26T12:19:26.859567
ChIJdaf8RwDX7kYRXjb8opZ6SWM,Tiltiņš pāri grāvim,parks,"establishment,park,point_of_interest",OPERATIONAL,"V292+C5, Vētras, Mārupes pagasts, Mārupes novads, LV-2167, Latvia","V292+C5, Vētras",56.86856179999999,24.0004686,,,4.6,5.0,,,,https://maps.google.com/?cid=7154384270452864606,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,True,2025-10-26T12:19:27.043407
ChIJ41mNMgDX7kYRCZjNOhnrHvE,Pastaigu taka,parks,"establishment,park,point_of_interest",OPERATIONAL,"V292+F8, Vētras, Mārupes pagasts, Mārupes novads, LV-2167, Latvia","V292+F8, Vētras",56.8687164,24.0008022,,,,,,,,https://maps.google.com/?cid=17374582906035214345,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,,2025-10-26T12:19:27.200390
ChIJnfDAOQvR7kYRThyYCoFUesg,Medema Purva taka,parks,"establishment,park,point_of_interest",OPERATIONAL,"Klusumi, Vētras, Mārupes pagasts, Mārupes novads, LV-2167, Latvia","Klusumi, Vētras",56.87463529999999,24.0001528,9G86V2F2+V3,"V2F2+V3 Vētras, Mārupes pagasts, Mārupes novads, Latvia",4.5,92.0,,,,https://maps.google.com/?cid=14445951667949542478,False,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,True,2025-10-26T12:19:27.378258
ChIJc2Qde63X7kYRsj4qxcxDNrM,“Medema Purvs” dabas taka,parks,"establishment,park,point_of_interest",OPERATIONAL,"V296+2R, Vētras, Mārupes pagasts, Mārupes novads, LV-2167, Latvia","V296+2R, Vētras",56.8675343,24.0120851,,,4.0,62.0,https://www.marupe.lv/lv/zinas/medema-purva-izveidota-jauna-pastaigu-taka-31-08-2023,,,https://maps.google.com/?cid=12913583528291745458,False,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,True,2025-10-26T12:19:27.564438
