place_id,name_left,business_status,formatted_address,vicinity,latitude,longitude,plus_code_global,plus_code_compound,rating,user_ratings_total,price_level,website,formatted_phone_number,international_phone_number,google_maps_url,types,wheelchair_accessible,editorial_summary,icon_url,utc_offset,opening_hours_available,opening_hours_weekday_text,opening_hours_periods,photo_count,photo_references,review_count,avg_review_rating,latest_review_time,latest_review_text,review_texts,collected_at,district
ChIJPQVqHQDR7kYRHZiHn8jte94,Caffeine,OPERATIONAL,"Torņakalna iela 2-2N, Zemgales priekšpilsēta, Rīga, LV-1004, Latvia","Torņakalna iela 2-2N, Rīga",56.9273184,24.0896223,9G86W3GQ+WR,"W3GQ+WR Riga, Rīgas pilsēta, Riga, Latvia",4.0,31.0,2.0,http://caffeine.lv/,67 074 255,+371 67 074 255,https://maps.google.com/?cid=16031668744481118237,"cafe,store,food,point_of_interest,establishment",,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,120.0,True,"[""Monday: 7:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 7:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 7:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 7:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 7:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 8:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Sunday: 9:00\u202fAM\u2009\u2013\u20099:00\u202fPM""]","[{""close"": {""day"": 0, ""time"": ""2100""}, ""open"": {""day"": 0, ""time"": ""0900""}}, {""close"": {""day"": 1, ""time"": ""2100""}, ""open"": {""day"": 1, ""time"": ""0700""}}, {""close"": {""day"": 2, ""time"": ""2100""}, ""open"": {""day"": 2, ""time"": ""0700""}}, {""close"": {""day"": 3, ""time"": ""2100""}, ""open"": {""day"": 3, ""time"": ""0700""}}, {""close"": {""day"": 4, ""time"": ""2100""}, ""open"": {""day"": 4, ""time"": ""0700""}}, {""close"": {""day"": 5, ""time"": ""2100""}, ""open"": {""day"": 5, ""time"": ""0700""}}, {""close"": {""day"": 6, ""time"": ""2100""}, ""open"": {""day"": 6, ""time"": ""0800""}}]",1,"[""AWn5SU6-fKXguzW6-ttJ0n3EGtHwA20BSEc_OuxZNj9TqUIDmUTlhgoqQWua5ObwtWM4MmOUiQMcHDlTV6RfgKD3F5hRd7h-3FRVD-ljcvuREG9CsVHzdummxIwLAYySZ-qe7FZt1g0U0c0tjN_wf1ps0p4eAwKE9FVAKcEOIeplGj9wf47X7SRJiSy196JCeZ-N7_9N6VkdsAFi_wvtksWJYB4g2PHYGim2v7r_1ikpDirENh1j9SeZ0B6sKhNRk7IH55ei2YCS-aghJRYCsxSAfYqot00MxxoP3xawFdfwlIYAqXFfHWTHxgWSLDxbmrqAIjvCzJo4S90r6InclpFFTrx6mB7EQwX8-R1kW6j9L5WZqfCMTRkbIcta87WffWumpBzirwe7RHSVGdUR6-GiGiZ1k3RN1aJhZ7IRC2C41FHRDADiR5f9YiR8M521lNE5vk1rT_s3ufKZBMN1dUWyzeZ-TqttRNQq2CLNRzmBA5f8IFg6e-FJ4xrxndu9yO2-yeleRc0SMGjv5KjWhwm2upfczXNBZ5bdCrTrm0PC0ZerYvaOti1NtGuTh2Xxruc3nnIxTedtUY7yAcYT3ngiiDiv1SJzUquUGbYNtbtEMd-RT53OFgL5s1nViRV0xG-BsJB1tA""]",0,,,,[],2025-10-26T00:34:05.043286,Torņakalns
ChIJi0ORlzbQ7kYRg5C2IdrJ_u8,"Rapid Pluss , SIA, Kafejnica",OPERATIONAL,"Vienības gat. 32, Zemgales priekšpilsēta, Rīga, LV-1004, Latvia","Vienības gatve 32, Zemgales priekšpilsēta, Rīga",56.9277113,24.0910957,9G86W3HR+3C,"W3HR+3C Riga, Rīgas pilsēta, Riga, Latvia",2.5,2.0,,,29 901 880,+371 29 901 880,https://maps.google.com/?cid=17293481557854949507,"cafe,store,food,point_of_interest,establishment",,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,120.0,True,"[""Monday: 9:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Tuesday: 9:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Wednesday: 9:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Thursday: 9:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Friday: 9:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Saturday: 9:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Sunday: 10:30\u202fAM\u2009\u2013\u20095:00\u202fPM""]","[{""close"": {""day"": 0, ""time"": ""1700""}, ""open"": {""day"": 0, ""time"": ""1030""}}, {""close"": {""day"": 1, ""time"": ""2000""}, ""open"": {""day"": 1, ""time"": ""0900""}}, {""close"": {""day"": 2, ""time"": ""2000""}, ""open"": {""day"": 2, ""time"": ""0900""}}, {""close"": {""day"": 3, ""time"": ""2000""}, ""open"": {""day"": 3, ""time"": ""0900""}}, {""close"": {""day"": 4, ""time"": ""2000""}, ""open"": {""day"": 4, ""time"": ""0900""}}, {""close"": {""day"": 5, ""time"": ""2000""}, ""open"": {""day"": 5, ""time"": ""0900""}}, {""close"": {""day"": 6, ""time"": ""2000""}, ""open"": {""day"": 6, ""time"": ""0900""}}]",0,[],0,,,,[],2025-10-26T00:34:05.044283,Torņakalns
ChIJTWLIO-zR7kYReQDzuf6o-wQ,BIOR ēdnīca,OPERATIONAL,"Lejupes iela 3, Zemgales priekšpilsēta, Rīga, LV-1076, Latvia","Lejupes iela 3, Zemgales priekšpilsēta, Rīga",56.90920799999999,24.1524811,9G86W552+MX,"W552+MX Riga, Rīgas pilsēta, Riga, Latvia",4.6,5.0,,,,,https://maps.google.com/?cid=359066407300956281,"cafe,food,point_of_interest,establishment",,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,120.0,False,"[""Monday: 12:45\u2009\u2013\u20093:00\u202fPM"", ""Tuesday: 12:45\u2009\u2013\u20093:00\u202fPM"", ""Wednesday: 12:45\u2009\u2013\u20093:00\u202fPM"", ""Thursday: 12:45\u2009\u2013\u20093:00\u202fPM"", ""Friday: 12:45\u2009\u2013\u20093:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]","[{""close"": {""day"": 1, ""time"": ""1500""}, ""open"": {""day"": 1, ""time"": ""1245""}}, {""close"": {""day"": 2, ""time"": ""1500""}, ""open"": {""day"": 2, ""time"": ""1245""}}, {""close"": {""day"": 3, ""time"": ""1500""}, ""open"": {""day"": 3, ""time"": ""1245""}}, {""close"": {""day"": 4, ""time"": ""1500""}, ""open"": {""day"": 4, ""time"": ""1245""}}, {""close"": {""day"": 5, ""time"": ""1500""}, ""open"": {""day"": 5, ""time"": ""1245""}}]",1,"[""AWn5SU4EfGKyveB4-du83jMrx83fdi9cZ8wE3nIV-M1Pt-882JMoCF567GEFqSHVnZsDbNWwUx1_MEFifgOSegDTuErj6UX9Tu2_5TtlGMU8m-TgKAXS_EE74C4EOt8BLpJVzPm1-H6YEwH24fl2OwzXcHxCod9LWcEZIXwNI18_2iUZpOOF-zFhbJZjL1rB0U_1YGOTsimE0jy2cdr9_jVEGjWULEhjP5lWBVVR_OJXdrM-PyPSAnrgYy0drNlbBr828tlX1YqFwauCR0lROZwt308UNPya4X6Kd4XQcq-NCDqm5O3QMupULBkmLh2Rgzjg9wNiHK1pKfg6gYUruJNhmiltG29yzvsMGljPlJwnb3NLOW30JkOVIAP_Y88wwRzRe8T4ng4mFnhteNmu2DsEB0UbWcvyqR5TL4yfbtHqgZlqXbofUCFYFVVHEXNlzvLAOAcIUIE2CsMgYwdRjvPWhBDa9S4516qHUdFiLDV2wvMzlutz5rlvwdjPMaZ1zN2PeqyTLzt6OR4Un659DHcOReOTdaalba3s9WiYfarYpRmnmIqWA3DAo_W1KGqjF1rzAuocRYJfBXu79NuseSF6szT3KC8JDS2v5gD7beXpEkzc8F3hgpgqc0VNoCR2JaECK_4Qkg""]",0,,,,[],2025-10-26T00:34:05.045285,Katlakalns
ChIJ2cYhvtbP7kYRijyXD24r_88,Domini Canes,OPERATIONAL,"Skārņu iela 18/20, Centra rajons, Rīga, LV-1050, Latvia","Skārņu iela 18/20, Rīga",56.9478823,24.1096951,9G86W4X5+5V,"W4X5+5V Riga, Rīgas pilsēta, Riga, Latvia",4.6,1813.0,2.0,http://dominicanes.lv/,22 314 122,+371 22 314 122,https://maps.google.com/?cid=14987745836620266634,"restaurant,cafe,food,point_of_interest,establishment",True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,120.0,False,"[""Monday: 12:00\u2009\u2013\u200911:00\u202fPM"", ""Tuesday: 12:00\u2009\u2013\u200911:00\u202fPM"", ""Wednesday: 12:00\u2009\u2013\u200911:00\u202fPM"", ""Thursday: 12:00\u2009\u2013\u200911:00\u202fPM"", ""Friday: 12:00\u2009\u2013\u200911:00\u202fPM"", ""Saturday: 12:00\u2009\u2013\u200911:00\u202fPM"", ""Sunday: 12:00\u2009\u2013\u200911:00\u202fPM""]","[{""close"": {""day"": 0, ""time"": ""2300""}, ""open"": {""day"": 0, ""time"": ""1200""}}, {""close"": {""day"": 1, ""time"": ""2300""}, ""open"": {""day"": 1, ""time"": ""1200""}}, {""close"": {""day"": 2, ""time"": ""2300""}, ""open"": {""day"": 2, ""time"": ""1200""}}, {""close"": {""day"": 3, ""time"": ""2300""}, ""open"": {""day"": 3, ""time"": ""1200""}}, {""close"": {""day"": 4, ""time"": ""2300""}, ""open"": {""day"": 4, ""time"": ""1200""}}, {""close"": {""day"": 5, ""time"": ""2300""}, ""open"": {""day"": 5, ""time"": ""1200""}}, {""close"": {""day"": 6, ""time"": ""2300""}, ""open"": {""day"": 6, ""time"": ""1200""}}]",1,"[""AWn5SU4M_2acLoveOE0NCLiBtzZ_XRFLCVI4vVZZ-SG0sFDZPOxGtICj1mo6jPifdozwidgqMNGpgCm5_VeVwqtZMd-iLNOH5W3uJedvkgY4N59O9q7OGEzJ7QRmuYMmGEkRFf_M86jLpnx3zqEkf67s_L7uGlKicGQAbkiQg9OwBXPCIiJ8xWYT53BhzaoFWxb1tptZZ-RJuPb5SBKfEuTMljaU-KV5yvucoFduUqMr3LI8VMoccmxKaHKvW3-9f9TCY8_TkA36GL8aMBojd5BlMqIOAEr8qBOmnS-ts7xT4oppzX82ozb00LrMK26B_Hyh3jaFdEXv9rc""]",0,,,,[],2025-10-26T00:34:05.045285,Vecrīga
ChIJgeck0DDQ7kYRvEh-EhAV-o8,"""Kupc"" individual enterprise, coffee shop",OPERATIONAL,"Friča Brīvzemnieka iela 9, Zemgales priekšpilsēta, Rīga, LV-1004, Latvia","Friča Brīvzemnieka iela 9, Zemgales priekšpilsēta, Rīga",56.930428,24.0882499,9G86W3JQ+57,"W3JQ+57 Riga, Rīgas pilsēta, Riga, Latvia",4.1,26.0,,,67 625 305,+371 67 625 305,https://maps.google.com/?cid=10374627850375284924,"cafe,food,point_of_interest,establishment",,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,120.0,True,"[""Monday: 8:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Tuesday: 8:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Wednesday: 8:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Thursday: 8:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Friday: 8:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Saturday: 8:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Sunday: 8:00\u202fAM\u2009\u2013\u200910:00\u202fPM""]","[{""close"": {""day"": 0, ""time"": ""2200""}, ""open"": {""day"": 0, ""time"": ""0800""}}, {""close"": {""day"": 1, ""time"": ""2200""}, ""open"": {""day"": 1, ""time"": ""0800""}}, {""close"": {""day"": 2, ""time"": ""2200""}, ""open"": {""day"": 2, ""time"": ""0800""}}, {""close"": {""day"": 3, ""time"": ""2200""}, ""open"": {""day"": 3, ""time"": ""0800""}}, {""close"": {""day"": 4, ""time"": ""2200""}, ""open"": {""day"": 4, ""time"": ""0800""}}, {""close"": {""day"": 5, ""time"": ""2200""}, ""open"": {""day"": 5, ""time"": ""0800""}}, {""close"": {""day"": 6, ""time"": ""2200""}, ""open"": {""day"": 6, ""time"": ""0800""}}]",1,"[""AWn5SU5iknB0PV9uo_4BJ-i61P4avZghN6r5UHf6iKzDYVaAiCdwqMvI6Jw9QDMq1hDu6A-lQyYcfwQf1MyfxS_zNS5KlurQZ_XiYi8UHWJkV6liEnEzw2rJOz6tydG-nFZY3ffOjmjd6sVgCaPL4M71H8f3K8lNkSwGzkiH6WSswH0yEg6JCMi-5wfYIYEUVyZ3YClOwWHKmkTFC6lZ5x-utmaw4SaUJwBqU2DpsxWHnrj0Q3lwrAzvPhkHeswchm6G4HCBBHMn3ZuC8spKkgPcFxfYBCKlLRipR2xK4q43jt7OKXAmP9PjoRjn9jVqqcO93mApoOu1QZU""]",0,,,,[],2025-10-26T00:34:05.046283,Torņakalns
ChIJ99vCV8nR7kYRDqWqjsa6b98,Restaurant “Aniva”,OPERATIONAL,"Vienības gat. 16, Zemgales priekšpilsēta, Rīga, LV-1004, Latvia","Vienības gatve 16, Zemgales priekšpilsēta, Rīga",56.9321387,24.0938683,9G86W3JV+VG,"W3JV+VG Riga, Rīgas pilsēta, Riga, Latvia",4.2,6.0,,,,,https://maps.google.com/?cid=16100292554832651534,"cafe,store,food,point_of_interest,establishment",,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,120.0,False,"[""Monday: 8:00\u202fAM\u2009\u2013\u20093:00\u202fPM"", ""Tuesday: 8:00\u202fAM\u2009\u2013\u20093:00\u202fPM"", ""Wednesday: 8:00\u202fAM\u2009\u2013\u20093:00\u202fPM"", ""Thursday: 8:00\u202fAM\u2009\u2013\u20093:00\u202fPM"", ""Friday: 8:00\u202fAM\u2009\u2013\u20092:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]","[{""close"": {""day"": 1, ""time"": ""1500""}, ""open"": {""day"": 1, ""time"": ""0800""}}, {""close"": {""day"": 2, ""time"": ""1500""}, ""open"": {""day"": 2, ""time"": ""0800""}}, {""close"": {""day"": 3, ""time"": ""1500""}, ""open"": {""day"": 3, ""time"": ""0800""}}, {""close"": {""day"": 4, ""time"": ""1500""}, ""open"": {""day"": 4, ""time"": ""0800""}}, {""close"": {""day"": 5, ""time"": ""1400""}, ""open"": {""day"": 5, ""time"": ""0800""}}]",1,"[""AWn5SU6s7ruC7KTI9mwrPmjmyvOYGRloqJenVSo3W_EGtA0efbztfozrqwTJaV5uEJaUvKv7q6cy_TcOKBznWEjiU09eKPGAXO09K-9oO37toZD7yO198gt1wmQ-cm3iL60lGxEO_sX_EOU5pI9P_wFT4j-L_LPvKDKmCl6VsA-kydDpnDbXFGciWE616l3xmrWWRIBak9jPQa0MdRLsleNb69qXiHahi9wSKIKdGB4YBOsaqG9rT28M2HZ0ce3QUOSw3ibLbJrg4WPEsSjY0SphZp6S8OcMJZGQwJWqDHiV7mVKheye-ZQ3saWmNHcFCJczpxBvoUqtkfeLWHPdWE2gVFOd4wKiN92qOpsPKzLhzDWde8Be7dPiURcvjKDsLl3SWmrCHSTBlC50HYByXhJ6RZFvIlqgzHoKSkExs2gz_iyOvq_U5hemg_WcNo0gAZO-IS4g1ZkRCVfrUBY4G6Wnw5HzqMxYmETphxzX2zA-fn5Fa2RvhIwj7UHspxZlhmt-Tn65Pl-CwUZsalnF5I70OvZgd1ljHj_f5THiilZgdadQHMR7libndBlQtINFcE5i_20DWO8AfgKkfJy12w54mSlJSA-VIoe0mPZuiB5YGsstozi9L0ydLmgqPvm24GbALe5J0O6vHDhlJ4kLjKrFBQ9rvT4""]",0,,,,[],2025-10-26T00:34:05.047283,Torņakalns
ChIJf46fqhfS7kYRo2OSexxdQx8,"Stesavi , kafejnica",OPERATIONAL,"Latgales iela 357, Latgales priekšpilsēta, Rīga, LV-1063, Latvia","Latgales iela 357, Latgales priekšpilsēta, Rīga",56.9058603,24.1906316,9G86W54R+87,"W54R+87 Riga, Rīgas pilsēta, Riga, Latvia",2.9,8.0,,,67 106 623,+371 67 106 623,https://maps.google.com/?cid=2252746615529038755,"cafe,food,point_of_interest,establishment",,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,120.0,True,"[""Monday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM""]","[{""close"": {""day"": 0, ""time"": ""2100""}, ""open"": {""day"": 0, ""time"": ""1000""}}, {""close"": {""day"": 1, ""time"": ""2100""}, ""open"": {""day"": 1, ""time"": ""1000""}}, {""close"": {""day"": 2, ""time"": ""2100""}, ""open"": {""day"": 2, ""time"": ""1000""}}, {""close"": {""day"": 3, ""time"": ""2100""}, ""open"": {""day"": 3, ""time"": ""1000""}}, {""close"": {""day"": 4, ""time"": ""2100""}, ""open"": {""day"": 4, ""time"": ""1000""}}, {""close"": {""day"": 5, ""time"": ""2100""}, ""open"": {""day"": 5, ""time"": ""1000""}}, {""close"": {""day"": 6, ""time"": ""2100""}, ""open"": {""day"": 6, ""time"": ""1000""}}]",1,"[""AWn5SU52l0YBh7V8V99RaNCIZ-4CClpbGfrcwbVUKpvsrZAH70Le5ovZqMQsTDA5P-LY6a1emiLQP6PvP7iHL63cLXbTx-PpBXCSqHV_KUMn2-pK0ogyUfcpc161AdugFeo3joT_mGzs_JeNv3-TBcP8WLkyULxksnH1sWaoGoeO_gJ3sxbQvl9CuD1dAm8lJVNDAvUemdv5rRO1sACHGpcLCUiQxTgluTaLtqfyzqmaW6r_wyCDOATvL06BWhVlo0YPIpq8BWTgZadz7PoNgxPPQLPzgL2RFYwPipOHMPYQbMKlqaJ5qx84RFBbtGhR_gJG5jsVVSOMVsk5GIiX5a2kCjGQTbESsKJ64OqPV9ckgEakNFUlCajJWMSHCQrxFSburpiQ8HvayzzKgo-evF9plj5S-yDfo7Am9YmiVA9gKTspx13kzY9yDiNNuTIBp9v2QHUJIW41kGOmw9V1JnMeRcnC8LpAKKHwXjSIwsdd-1FjS-qiJmAS17eaZid1hbtbOIV4B2oP12n85n3Oyq4E1pibG59LOgXMhfeF18MOmSxXAAn_1AT-T4cRaoWfCg6kfBs82XjraEuNFzgbkxJVB--DEshNCpwymQUUrE04wVNA-8w9iF8mema6t3cYkLNksv6UJw""]",0,,,,[],2025-10-26T00:34:05.049285,Ķengarags
ChIJc_ez4eLN7kYRWBKr0dRMVYw,TAVA PICA,OPERATIONAL,"A.Saharova 21, Latgales priekšpilsēta, Rīga, LV-1082, Latvia","A.Saharova 21, Rīga",56.93789169999999,24.2021271,9G86W6Q2+5V,"W6Q2+5V Riga, Rīgas pilsēta, Riga, Latvia",4.5,152.0,1.0,https://tavapica.lv/,26 771 771,+371 26 771 771,https://maps.google.com/?cid=10112073015264744024,"cafe,food,point_of_interest,establishment",False,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,120.0,True,"[""Monday: 11:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 11:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 11:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 11:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 11:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 11:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Sunday: 11:00\u202fAM\u2009\u2013\u20097:00\u202fPM""]","[{""close"": {""day"": 0, ""time"": ""1900""}, ""open"": {""day"": 0, ""time"": ""1100""}}, {""close"": {""day"": 1, ""time"": ""2100""}, ""open"": {""day"": 1, ""time"": ""1100""}}, {""close"": {""day"": 2, ""time"": ""2100""}, ""open"": {""day"": 2, ""time"": ""1100""}}, {""close"": {""day"": 3, ""time"": ""2100""}, ""open"": {""day"": 3, ""time"": ""1100""}}, {""close"": {""day"": 4, ""time"": ""2100""}, ""open"": {""day"": 4, ""time"": ""1100""}}, {""close"": {""day"": 5, ""time"": ""2100""}, ""open"": {""day"": 5, ""time"": ""1100""}}, {""close"": {""day"": 6, ""time"": ""2100""}, ""open"": {""day"": 6, ""time"": ""1100""}}]",1,"[""AWn5SU6faEYaKUGfVy5kgBux28cFN_oS_cGkc-VYcp2DXd_fSEa1GATlLdcN7mJUoENmmdZSc3xDeH4_t604NWZlgFxmpmecArShO_mkwpuwCB9Qpg_8NrE7RbixBTPqWy8JrmkmG3dAGtBo9WRKIdH05yv3pmzMD1jSwMc3RQ13SFQvB69X5Csa7lsCTqfnLkYIf8vslr65Aq1ApeAS7nkpCDtxVk5GMi1iR7hRULXEkt7r9ndEnrQr95ncQMwOeR7aXExe3lmN0gkOz9BWXZ2hNIy_ZZ-uX_PQIEswuRa5E7Z9YNPZNaSjltJr3VjbMLYeW51OTxJTrzQ""]",0,,,,[],2025-10-26T00:34:05.050285,Pļavnieki
ChIJbQHldOfN7kYRabxc-5Hd5T8,Laba Pica,OPERATIONAL,"Ulbrokas iela 22a, Latgales priekšpilsēta, Rīga, LV-1021, Latvia","Ulbrokas iela 22a, Latgales priekšpilsēta, Rīga",56.94382,24.2174969,9G86W6V8+GX,"W6V8+GX Riga, Rīgas pilsēta, Riga, Latvia",4.7,323.0,1.0,http://www.labapica.lv/,20 010 080,+371 20 010 080,https://maps.google.com/?cid=4604329813113355369,"cafe,restaurant,food,point_of_interest,establishment",False,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,120.0,False,"[""Monday: 12:00\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 12:00\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 12:00\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 12:00\u2009\u2013\u20099:00\u202fPM"", ""Friday: 12:00\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 12:00\u2009\u2013\u20099:00\u202fPM"", ""Sunday: 12:00\u2009\u2013\u20097:00\u202fPM""]","[{""close"": {""day"": 0, ""time"": ""1900""}, ""open"": {""day"": 0, ""time"": ""1200""}}, {""close"": {""day"": 1, ""time"": ""2100""}, ""open"": {""day"": 1, ""time"": ""1200""}}, {""close"": {""day"": 2, ""time"": ""2100""}, ""open"": {""day"": 2, ""time"": ""1200""}}, {""close"": {""day"": 3, ""time"": ""2100""}, ""open"": {""day"": 3, ""time"": ""1200""}}, {""close"": {""day"": 4, ""time"": ""2100""}, ""open"": {""day"": 4, ""time"": ""1200""}}, {""close"": {""day"": 5, ""time"": ""2100""}, ""open"": {""day"": 5, ""time"": ""1200""}}, {""close"": {""day"": 6, ""time"": ""2100""}, ""open"": {""day"": 6, ""time"": ""1200""}}]",1,"[""AWn5SU5bF9SYymqbj56V2N26032a1Y_mAln1CUW9hckHon7Gr3cjj5Nh7N8rMnhK7EPB_72OKwKr02KEj9aPPVNtbF2AaVOK9PzoV60aDncNDJARV1-oI-cY2R6DsgAmeksIEpWusfrq8ylTwi2UMKIYm4fx3AvgzYCsB-fpWC_7KR1A64Y1wcGQhyiyuVZ4Ci9pKlcVGnmWBKD6zPefH_EGkUGTw2pnK_RbqQfUGcT6n_O6qsw1vAv050trhCVLIC7phP-uIemgeeKggZo27Kp34_L7dsMSDujiWpLbEoPEL2pf-CAMP27DIflsKOvAj9hP1UoNkN6Jqgw""]",0,,,,[],2025-10-26T00:34:05.051284,Pļavnieki
ChIJgXBhsAbS7kYRvX7hXzHPeAc,"""Mego"" kafejnīca",CLOSED_TEMPORARILY,"Krustpils iela 12, Latgales priekšpilsēta, Rīga, LV-1073, Latvia","Krustpils iela 12, Rīga",56.92079949999999,24.1920927,9G86W5CR+8R,"W5CR+8R Riga, Rīgas pilsēta, Riga, Latvia",3.7,99.0,,,67 775 668,+371 67 775 668,https://maps.google.com/?cid=538407966439734973,"cafe,food,point_of_interest,establishment",,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,120.0,,[],[],1,"[""AWn5SU7WYU0pkheRr7im-fOKDzdlHS08eV5Yp6ACOpG4g8egAri6ExT5mQUacXjEd4mRRk8V5VdNdykCarve9BWTqG7BvBgC4hb6qBbtpbepahpA8n87gocTf1CJQURBRruVohYBeBlWRScFhipLoO-SAtyqJG8dz7wZPtnX9Yoy4f1X48W3xDi9h5UtfNN-sLDzHZQvXuJdmabUQTACJCUwFVotX4uvLac14VvLopvXqhRvyDBCfst5xAWaZUmjEn1WqC6NAg8UjsRC388R3M24UDV99ZJPU5jcgy7_xDWYvI38iRczn7KL_n-WF1dlbgXqAdBS7m4BlYzmoc0meuc1Tn_6jpN-llqDLruVDk6wSdFV-iJpFUpozlEDx8XrrJtuTga5JhikDuZPz5CdbwPrsX5eSXjvjWa37v121Z17ED4JVMocFvZtbDA-MWo0zl40FR8pKrVxgUb0yfzYLm2cH0qxECQoqhKmO4kO0rSQISgIojnVL46voMCQfh3BFBl7ZtSWUlkqRuAagdwBnPikg4iR0Pv19Q43UJd_xRCiFjHw35HDOZlT7203K4D5VgMp-Fs7ArBIpAZbDUhV3JrN8Ef03IUIGY3pComraIWYsbyyGK-W_Np1uiHvTCuorZjJ4AgwSw""]",0,,,,[],2025-10-26T00:34:05.053283,Šķirotava
ChIJBeCY5BDS7kYR40Ma8ybSdQk,Goatea Cafe,OPERATIONAL,"Prūšu iela 25, Latgales priekšpilsēta, Rīga, LV-1057, Latvia","Prūšu iela 25, Latgales priekšpilsēta, Rīga",56.9101236,24.1948085,9G86W56V+2W,"W56V+2W Riga, Rīgas pilsēta, Riga, Latvia",,,,,29 583 737,+371 29 583 737,https://maps.google.com/?cid=681681983345673187,"cafe,food,point_of_interest,establishment",,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,120.0,,[],[],0,[],0,,,,[],2025-10-26T00:34:05.053283,Ķengarags
