place_id,name,category,google_types,business_status,formatted_address,vicinity,latitude,longitude,plus_code_global,plus_code_compound,rating,user_ratings_total,website,formatted_phone_number,international_phone_number,google_maps_url,wheelchair_accessible,editorial_summary,icon_url,opening_hours_available,collected_at
ChIJc-jQM7TZ7kYRcqlbMdnRN_I,Dzeramā ūdens krāns,tourist_attractions,"establishment,point_of_interest,tourist_attraction",OPERATIONAL,"Jaunmārupe, Mārupes pagasts, Mārupe Municipality, LV-2166, Latvia",Jaunmārupe,56.8773513,23.9489035,9G85VWGX+WH,"VWGX+WH Jaunmārupe, Mārupes pagasts, Mārupe Municipality, Latvia",4.2,5.0,,,,https://maps.google.com/?cid=17453649611663845746,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,True,2025-10-26T12:16:57.445942
ChIJkWRh_3LR7kYR9mTfZtbX_ok,3R Medem Box,tourist_attractions,"establishment,point_of_interest,tourist_attraction",CLOSED_TEMPORARILY,"Medemciems, Olaine parish, Olaine Municipality, LV-2127, Latvia",Medemciems,56.86273869999999,24.079968,9G86V37H+3X,"V37H+3X Medemciems, Olaine parish, Olaine Municipality, Latvia",4.9,13.0,,,,https://maps.google.com/?cid=9943622343129523446,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:16:57.626205
ChIJE6ZaMQDR7kYR9TDIR1wnpkY,Kaķsoliņš (atpūtas vieta),tourist_attractions,"establishment,point_of_interest,tourist_attraction",OPERATIONAL,"Gaujas iela 17-15, Mārupe, Mārupe pilsēta, Mārupes novads, LV-2167, Latvia","Gaujas iela 17-15, Mārupe",56.8959609,24.0526255,9G86V3W3+93,"V3W3+93 Mārupe, Mārupes pagasts, Mārupe Municipality, Latvia",5.0,28.0,,,,https://maps.google.com/?cid=5090799706083700981,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:16:57.795574
ChIJZSLdOwDR7kYRy5jaWS33jlM,Mārupes novada ģerbonis - pupuķis,tourist_attractions,"establishment,point_of_interest,tourist_attraction",OPERATIONAL,"P132 28, Mārupe, Mārupe pilsēta, Mārupes novads, LV-2167, Latvia","P132 28, Mārupe",56.9008219,24.0476859,9G86W22X+83,"W22X+83 Mārupe, Mārupes pagasts, Mārupe Municipality, Latvia",5.0,8.0,,,,https://maps.google.com/?cid=6021021525994019019,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:16:57.984389
ChIJwaBCaBrR7kYRAZF5ANRVi0w,Baložu varde,tourist_attractions,"establishment,point_of_interest,tourist_attraction",OPERATIONAL,"Baloži, Baložu pilsēta, Ķekava Municipality, LV-2112, Latvia",Baloži,56.8768441,24.117781,9G86V4G9+P4,"V4G9+P4 Baloži, Baložu pilsēta, Ķekava Municipality, Latvia",4.6,97.0,,,,https://maps.google.com/?cid=5515596537674699009,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,True,2025-10-26T12:16:58.174005
ChIJuUDDIwDT7kYRAxwuETmIiI8,Kara laika bunkurs,tourist_attractions,"establishment,point_of_interest,tourist_attraction",OPERATIONAL,"Krogsils, Ķekava Parish, Ķekava Municipality, LV-2111, Latvia",Krogsils,56.86208509999999,24.1671243,9G86V568+RR,"V568+RR Krogsils, Ķekava Parish, Ķekava Municipality, Latvia",,,,,,https://maps.google.com/?cid=10342666322939091971,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:16:58.345409
ChIJQ09dFQDR7kYRW284jd-Ty9k,Самый длинный дом в Риге,tourist_attractions,"establishment,point_of_interest,tourist_attraction",OPERATIONAL,"Ozolciema iela 18, Zemgales priekšpilsēta, Rīga, LV-1058, Latvia","Ozolciema iela 18, Zemgales priekšpilsēta, Rīga",56.8987,24.0850577,9G86V3XP+F2,"V3XP+F2 Riga, Rīgas pilsēta, Riga, Latvia",,,,,,https://maps.google.com/?cid=15693799914858901339,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,True,2025-10-26T12:16:58.510487
ChIJmSMaBc3R7kYRx4IYznnm8T4,Riga Sign,tourist_attractions,"establishment,point_of_interest,tourist_attraction",OPERATIONAL,"Neilandi, Zemgales priekšpilsēta, Krustkalni, Ķekavas pagasts, Rīgas pilsēta, LV-2111, Latvia","Neilandi, Krustkalni",56.8973434,24.1389943,9G86V4WQ+WH,"V4WQ+WH Krustkalni, Ķekava Parish, Ķekava Municipality, Latvia",4.5,40.0,https://www.riga.lv/lv,67 026 101,+371 67 026 101,https://maps.google.com/?cid=4535659710561944263,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,True,2025-10-26T12:16:58.682550
ChIJH0xsbwDR7kYRxuglJlgi2WY,DeWalt statīvs,tourist_attractions,"establishment,point_of_interest,tourist_attraction",OPERATIONAL,"Mazā Rāmavas iela 2, Valdlauči, Ķekavas pagasts, Ķekavas novads, LV-1076, Latvia","Mazā Rāmavas iela 2, Valdlauči",56.8979483,24.1477531,9G86V4XX+54,"V4XX+54 Valdlauči, Ķekava Parish, Ķekava Municipality, Latvia",5.0,2.0,,,,https://maps.google.com/?cid=7410992423807346886,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:16:58.871460
ChIJ6-SEXADT7kYRYb77ZWFPmro,Atpūta pie Daugavas,tourist_attractions,"establishment,point_of_interest,tourist_attraction",OPERATIONAL,"Stūra Ģibži, Stūra Ģibži, Katlakalns, Ķekavas pagasts, Ķekavas novads, LV-2111, Latvia","Stūra Ģibži, Katlakalns",56.8806369,24.1966591,9G86V5JW+7M,"V5JW+7M Katlakalns, Ķekava Parish, Ķekava Municipality, Latvia",,,,,,https://maps.google.com/?cid=13446146917209456225,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:16:59.022537
ChIJM15eFF_T7kYRMAutaC0Ki9w,Kinocity,tourist_attractions,"establishment,point_of_interest,tourist_attraction",OPERATIONAL,"Rumbula, Latgale Suburb, Riga, LV-1063, Latvia","Latgale Suburb, Riga",56.8861421,24.2084747,9G86V6P5+F9,"V6P5+F9 Riga, Rīgas pilsēta, Riga, Latvia",4.4,99.0,http://www.kinocity.eu/,,,https://maps.google.com/?cid=15891806900252904240,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:16:59.205811
ChIJub-_q0fS7kYRJd8QA7ACThc,Mazjumpravas muiža,tourist_attractions,"establishment,point_of_interest,tourist_attraction",OPERATIONAL,"Latgale Suburb, Riga, LV-1063, Latvia","Latgale Suburb, Riga",56.8919514,24.1985776,9G86V5RX+QC,"V5RX+QC Riga, Rīgas pilsēta, Riga, Latvia",4.6,615.0,,,,https://maps.google.com/?cid=1679282666044710693,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,True,2025-10-26T12:16:59.388554
ChIJAd75tnnT7kYRiIJ8SNteUaQ,Daugavmalas pludmale,tourist_attractions,"establishment,point_of_interest,tourist_attraction",OPERATIONAL,"Daugavmalas iela, Latgales priekšpilsēta, Rīga, LV-1063, Latvia","Daugavmalas iela, Latgales priekšpilsēta, Rīga",56.86862929999999,24.2506938,9G86V792+F7,"V792+F7 Riga, Rīgas pilsēta, Riga, Latvia",4.6,9.0,,,,https://maps.google.com/?cid=11840349191240712840,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,True,2025-10-26T12:16:59.556033
ChIJ0aQQEwDT7kYRDy9Usxn5wZY,Installation,tourist_attractions,"establishment,point_of_interest,tourist_attraction",OPERATIONAL,"Latgales iela 446B, Latgales priekšpilsēta, Rīga, LV-1063, Latvia","Latgales iela 446B, Latgales priekšpilsēta, Rīga",56.89070599999999,24.2245247,9G86V6RF+7R,"V6RF+7R Riga, Rīgas pilsēta, Riga, Latvia",5.0,1.0,,,,https://maps.google.com/?cid=10863237664972484367,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,True,2025-10-26T12:16:59.712308
ChIJozTKBwDT7kYRjy_ba7tSSNo,Vides mākslas objekts,tourist_attractions,"establishment,point_of_interest,tourist_attraction",OPERATIONAL,"Kvadrāta iela 25, Latgales priekšpilsēta, Rīga, LV-1063, Latvia","Kvadrāta iela 25, Latgales priekšpilsēta, Rīga",56.8996289,24.1932964,9G86V5XV+V8,"V5XV+V8 Riga, Rīgas pilsēta, Riga, Latvia",,,,,,https://maps.google.com/?cid=15728912663513345935,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:16:59.911683
ChIJT90PdfHS7kYRSPH5iunKJ7U,Holocaust memorial in Rumbula forest,tourist_attractions,"establishment,park,point_of_interest,tourist_attraction",OPERATIONAL,"Latgales iela 471, Latgales priekšpilsēta, Rīga, LV-1063, Latvia","Latgales iela 471, Latgales priekšpilsēta, Rīga",56.8854856,24.2458019,9G86V6PW+58,"V6PW+58 Riga, Rīgas pilsēta, Riga, Latvia",4.6,223.0,http://memorialplaces.lu.lv/memorial-places/riga-and-riga-district/riga-rumbula/,,,https://maps.google.com/?cid=13053625149364498760,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,True,2025-10-26T12:17:00.101940
ChIJg60uCtXT7kYRI36kh_99NWs,Veco automašīnu izstāde,tourist_attractions,"establishment,point_of_interest,tourist_attraction",OPERATIONAL,"Daugavmalas iela 157, Latgales priekšpilsēta, Rīga, LV-1063, Latvia","Daugavmalas iela 157, Latgales priekšpilsēta, Rīga",56.8596644,24.2778245,9G86V75H+V4,"V75H+V4 Riga, Rīgas pilsēta, Riga, Latvia",3.0,2.0,,,,https://maps.google.com/?cid=7725219272269790755,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:17:00.298547
ChIJg5PzAtDT7kYRlcBfUlpz-R4,Piemiņas zīme uz nāves ceļa,tourist_attractions,"establishment,point_of_interest,tourist_attraction",OPERATIONAL,"V7CX+QH, Mežezeri, Salaspils parish, Salaspils Municipality, LV-2121, Latvia","V7CX+QH, Mežezeri",56.87195089999999,24.2989737,,,4.7,3.0,,,,https://maps.google.com/?cid=2231941922105049237,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,True,2025-10-26T12:17:00.450907
ChIJpzK5fA3T7kYR4OOW49EYDLk,Pazemotā,tourist_attractions,"establishment,point_of_interest,tourist_attraction",OPERATIONAL,"V8F2+MC, Mežezeri, Salaspils parish, Salaspils Municipality, LV-2121, Latvia","V8F2+MC, Mežezeri",56.8741956,24.301095,,,5.0,3.0,,,,https://maps.google.com/?cid=13334059886482744288,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,True,2025-10-26T12:17:00.616934
ChIJW98CbgUt6UYRc8MmMA3Tijs,Salaspils memoriāls,tourist_attractions,"establishment,point_of_interest,tourist_attraction",OPERATIONAL,"Salaspils novads, Salaspils pilsēta, Salaspils novads, LV-2117, Latvia",Salaspils novads,56.872965,24.3028005,9G86V8F3+54,"V8F3+54 Salaspils, Salaspils pilsēta, Salaspils Municipality, Latvia",4.8,1370.0,https://salaspilsmemorials.lv/,67 216 367,+371 67 216 367,https://maps.google.com/?cid=4290473648619701107,True,"Somber Nazi prison-camp memorial with several abstract sculptures, concrete walls & exhibits.",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,True,2025-10-26T12:17:00.812769
ChIJHcKMSLPT7kYRkGQX2mvm8OE,Māte un bērns,tourist_attractions,"establishment,point_of_interest,tourist_attraction",OPERATIONAL,"V8G2+26, Mežezeri, Salaspils parish, Salaspils Municipality, LV-2121, Latvia","V8G2+26, Mežezeri",56.8750065,24.3005887,,,5.0,5.0,,,,https://maps.google.com/?cid=16280766003839198352,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,True,2025-10-26T12:17:01.004102
ChIJk4jpD2LT7kYRVEIeHq_vvts,Kolotilovka,tourist_attractions,"establishment,health,lodging,point_of_interest,spa,tourist_attraction",OPERATIONAL,"Rūķīši 159/165-178, 179, Salaspils pagasts, Salaspils novads, LV-2119, Latvia","Rūķīši 159/165-178, 179",56.901903,24.2888152,9G86W72Q+QG,"W72Q+QG Rūķīši, Salaspils parish, Salaspils Municipality, Latvia",4.3,217.0,https://www.facebook.com/www.kolotilovka.lv,29 282 223,+371 29 282 223,https://maps.google.com/?cid=15834356875284857428,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,True,2025-10-26T12:17:01.190146
ChIJX1EbgRIt6UYRowxnQECveZw,National Botanic Garden,tourist_attractions,"establishment,park,point_of_interest,tourist_attraction",OPERATIONAL,"Miera iela 1, Salaspils, Salaspils pilsēta, Salaspils novads, LV-2169, Latvia","Miera iela 1, Salaspils",56.86098459999999,24.3529045,9G86V963+95,"V963+95 Salaspils, Salaspils pilsēta, Salaspils Municipality, Latvia",4.7,4187.0,https://nbd.gov.lv/,22 019 340,+371 22 019 340,https://maps.google.com/?cid=11275235832592010403,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,True,2025-10-26T12:17:01.384697
ChIJk501ewAt6UYRmRPNJUH-AZ4,Knuta Skujenieka dzejas pastaigu taka,tourist_attractions,"establishment,point_of_interest,tourist_attraction",OPERATIONAL,"Miera iela 1, Salaspils, Salaspils pilsēta, Salaspils novads, LV-2169, Latvia","Miera iela 1, Salaspils",56.863308,24.3512096,9G86V972+8F,"V972+8F Salaspils, Salaspils pilsēta, Salaspils Municipality, Latvia",,,https://knutsskujenieks.lv/,,,https://maps.google.com/?cid=11385660888729850777,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:17:01.552393
ChIJMWECEzkt6UYR137j_q3S38w,Miera iela. Street-art,tourist_attractions,"establishment,point_of_interest,tourist_attraction",OPERATIONAL,"Miera iela, Salaspils, Salaspils pilsēta, Salaspils novads, LV-2169, Latvia","Miera iela, Salaspils",56.8644834,24.3690826,9G86V979+QJ,"V979+QJ Salaspils, Salaspils pilsēta, Salaspils Municipality, Latvia",5.0,2.0,,,,https://maps.google.com/?cid=14762749748291272407,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,True,2025-10-26T12:17:01.732376
ChIJGXsjJQAt6UYR4FpWyXQSp_c,Salaspils Karsta Kritene,tourist_attractions,"establishment,point_of_interest,tourist_attraction",OPERATIONAL,"V9F9+FC, Salaspils, Salaspils pilsēta, Salaspils Municipality, LV-2169, Latvia","V9F9+FC, Salaspils",56.8739834,24.3689901,,,4.2,17.0,,,,https://maps.google.com/?cid=17845252341282265824,False,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:17:02.002500
ChIJJ3vXUora7kYRS7KMpWvXitY,Riga Aviation Museum,tourist_attractions,"establishment,museum,point_of_interest,tourist_attraction",OPERATIONAL,"Skultes iela 35, Skulte, Mārupes pagasts, Mārupes novads, LV-2108, Latvia","Skultes iela 35, Skulte",56.91892319999999,23.9592365,9G85WX95+HM,"WX95+HM Skulte, Mārupes pagasts, Mārupe Municipality, Latvia",4.0,822.0,http://en.airmuseum.lv/home/,26 862 707,+371 26 862 707,https://maps.google.com/?cid=15459405528241582667,True,"Established in 1956, this outdoor museum displays planes & helicopters on the airport grounds.",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,True,2025-10-26T12:17:02.259999
ChIJXcmAwznQ7kYRg6S6qOcNr_4,Jāņa Akuratera Museum,tourist_attractions,"establishment,museum,point_of_interest,tourist_attraction",OPERATIONAL,"Ojāra Vācieša iela 6A, Zemgales priekšpilsēta, Rīga, LV-1004, Latvia","Ojāra Vācieša iela 6A, Zemgales priekšpilsēta, Rīga",56.9293275,24.0814781,9G86W3HJ+PH,"W3HJ+PH Riga, Rīgas pilsēta, Riga, Latvia",4.8,99.0,https://memorialiemuzeji.lv/museums/jana-akuratera-muzejs/,67 619 934,+371 67 619 934,https://maps.google.com/?cid=18351902295177471107,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,False,2025-10-26T12:17:02.563984
ChIJQaZ7lTnQ7kYRWcBh8eu-Ios,Association of Memorial Museums,tourist_attractions,"establishment,museum,point_of_interest,tourist_attraction",OPERATIONAL,"Ojāra Vācieša iela 19, Zemgales priekšpilsēta, Rīga, LV-1004, Latvia","Ojāra Vācieša iela 19, Zemgales priekšpilsēta, Rīga",56.9298671,24.0807891,9G86W3HJ+W8,"W3HJ+W8 Riga, Rīgas pilsēta, Riga, Latvia",4.5,4.0,,67 229 980,+371 67 229 980,https://maps.google.com/?cid=10025785641056452697,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,False,2025-10-26T12:17:02.779252
ChIJjXvPdxnQ7kYRhJl2sGnAOn8,Kalnciema Quarter Market,tourist_attractions,"establishment,point_of_interest,tourist_attraction",OPERATIONAL,"Kalnciema Iela 35, Zemgales priekšpilsēta, Rīga, LV-1046, Latvia","Kalnciema Iela 35, Zemgales priekšpilsēta, Rīga",56.9431187,24.0665757,9G86W3V8+6J,"W3V8+6J Riga, Rīgas pilsēta, Riga, Latvia",4.5,4270.0,http://www.kalnciemaiela.lv/,67 614 322,+371 67 614 322,https://maps.google.com/?cid=9167851551630727556,True,"Charming market held every Saturday, offering produce, artisanal food & clothing, plus live music.",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,False,2025-10-26T12:17:02.982904
ChIJRaZ7lTnQ7kYRwGr32QefmgQ,Ojārs Vācietis Memorial Museum,tourist_attractions,"establishment,museum,point_of_interest,tourist_attraction",OPERATIONAL,"Ojāra Vācieša iela 19, Zemgales priekšpilsēta, Rīga, LV-1004, Latvia","Ojāra Vācieša iela 19, Zemgales priekšpilsēta, Rīga",56.9298671,24.0807891,9G86W3HJ+W8,"W3HJ+W8 Riga, Rīgas pilsēta, Riga, Latvia",4.7,152.0,https://memorialiemuzeji.lv/en/museums/the-ojars-vacietis-museum/,67 619 905,+371 67 619 905,https://maps.google.com/?cid=331752378635610816,False,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,False,2025-10-26T12:17:03.184378
